8192,8192,2,64,WRITE THROUGH,WRITE ALLOCATE,597309,20,0.0000,0,235168,961,0.0041,833,15696,104513
8192,8192,2,64,WRITE BACK,WRITE ALLOCATE,597309,20,0.0000,0,235168,961,0.0041,833,15696,7664
8192,8192,2,64,WRITE THROUGH,WRITE NO ALLOCATE,597309,20,0.0000,0,235168,30031,0.1277,32,2880,104513
8192,8192,2,64,WRITE BACK,WRITE NO ALLOCATE,597309,20,0.0000,0,235168,30031,0.1277,32,2880,29903
8192,8192,4,64,WRITE THROUGH,WRITE ALLOCATE,597309,20,0.0000,0,235168,943,0.0040,815,15408,104513
8192,8192,4,64,WRITE BACK,WRITE ALLOCATE,597309,20,0.0000,0,235168,943,0.0040,815,15408,7568
8192,8192,4,64,WRITE THROUGH,WRITE NO ALLOCATE,597309,20,0.0000,0,235168,30058,0.1278,59,3312,104513
8192,8192,4,64,WRITE BACK,WRITE NO ALLOCATE,597309,20,0.0000,0,235168,30058,0.1278,59,3312,29903
8192,8192,2,128,WRITE THROUGH,WRITE ALLOCATE,597309,13,0.0000,0,235168,566,0.0024,502,18528,104513
8192,8192,2,128,WRITE BACK,WRITE ALLOCATE,597309,13,0.0000,0,235168,566,0.0024,502,18528,8608
8192,8192,2,128,WRITE THROUGH,WRITE NO ALLOCATE,597309,13,0.0000,0,235168,29967,0.1274,32,3488,104513
8192,8192,2,128,WRITE BACK,WRITE NO ALLOCATE,597309,13,0.0000,0,235168,29967,0.1274,32,3488,29935
8192,8192,4,128,WRITE THROUGH,WRITE ALLOCATE,597309,13,0.0000,0,235168,476,0.0020,412,15648,104513
8192,8192,4,128,WRITE BACK,WRITE ALLOCATE,597309,13,0.0000,0,235168,476,0.0020,412,15648,7648
8192,8192,4,128,WRITE THROUGH,WRITE NO ALLOCATE,597309,13,0.0000,0,235168,29985,0.1275,50,4064,104513
8192,8192,4,128,WRITE BACK,WRITE NO ALLOCATE,597309,13,0.0000,0,235168,29985,0.1275,50,4064,29935
16384,16384,2,64,WRITE THROUGH,WRITE ALLOCATE,597309,20,0.0000,0,235168,711,0.0030,455,11696,104513
16384,16384,2,64,WRITE BACK,WRITE ALLOCATE,597309,20,0.0000,0,235168,711,0.0030,455,11696,7616
16384,16384,2,64,WRITE THROUGH,WRITE NO ALLOCATE,597309,20,0.0000,0,235168,29995,0.1275,0,2464,104513
16384,16384,2,64,WRITE BACK,WRITE NO ALLOCATE,597309,20,0.0000,0,235168,29995,0.1275,0,2464,29909
16384,16384,4,64,WRITE THROUGH,WRITE ALLOCATE,597309,20,0.0000,0,235168,635,0.0027,379,10480,104513
16384,16384,4,64,WRITE BACK,WRITE ALLOCATE,597309,20,0.0000,0,235168,635,0.0027,379,10480,7568
16384,16384,4,64,WRITE THROUGH,WRITE NO ALLOCATE,597309,20,0.0000,0,235168,29995,0.1275,0,2464,104513
16384,16384,4,64,WRITE BACK,WRITE NO ALLOCATE,597309,20,0.0000,0,235168,29995,0.1275,0,2464,29909
16384,16384,2,128,WRITE THROUGH,WRITE ALLOCATE,597309,13,0.0000,0,235168,415,0.0018,287,13696,104513
16384,16384,2,128,WRITE BACK,WRITE ALLOCATE,597309,13,0.0000,0,235168,415,0.0018,287,13696,8256
16384,16384,2,128,WRITE THROUGH,WRITE NO ALLOCATE,597309,13,0.0000,0,235168,29931,0.1273,0,2656,104513
16384,16384,2,128,WRITE BACK,WRITE NO ALLOCATE,597309,13,0.0000,0,235168,29931,0.1273,0,2656,29957
16384,16384,4,128,WRITE THROUGH,WRITE ALLOCATE,597309,13,0.0000,0,235168,337,0.0014,209,11200,104513
16384,16384,4,128,WRITE BACK,WRITE ALLOCATE,597309,13,0.0000,0,235168,337,0.0014,209,11200,7648
16384,16384,4,128,WRITE THROUGH,WRITE NO ALLOCATE,597309,13,0.0000,0,235168,29931,0.1273,0,2656,104513
16384,16384,4,128,WRITE BACK,WRITE NO ALLOCATE,597309,13,0.0000,0,235168,29931,0.1273,0,2656,29957
