8192,8192,2,64,WRITE THROUGH,WRITE ALLOCATE,782764,6590,0.0084,6462,217237,3160,0.0145,3032,156000,66538
8192,8192,2,64,WRITE BACK,WRITE ALLOCATE,782764,6590,0.0084,6462,217237,3160,0.0145,3032,156000,18880
8192,8192,2,64,WRITE THROUGH,WRITE NO ALLOCATE,782764,6590,0.0084,6462,217237,8638,0.0398,2726,151104,66538
8192,8192,2,64,WRITE BACK,WRITE NO ALLOCATE,782764,6590,0.0084,6462,217237,8638,0.0398,2726,151104,13624
8192,8192,4,64,WRITE THROUGH,WRITE ALLOCATE,782764,6025,0.0077,5897,217237,875,0.0040,747,110400,66538
8192,8192,4,64,WRITE BACK,WRITE ALLOCATE,782764,6025,0.0077,5897,217237,875,0.0040,747,110400,7296
8192,8192,4,64,WRITE THROUGH,WRITE NO ALLOCATE,782764,6025,0.0077,5897,217237,5596,0.0258,553,107296,66538
8192,8192,4,64,WRITE BACK,WRITE NO ALLOCATE,782764,6025,0.0077,5897,217237,5596,0.0258,553,107296,9219
8192,8192,2,128,WRITE THROUGH,WRITE ALLOCATE,782764,5073,0.0065,5009,217237,4039,0.0186,3975,291584,66538
8192,8192,2,128,WRITE BACK,WRITE ALLOCATE,782764,5073,0.0065,5009,217237,4039,0.0186,3975,291584,36256
8192,8192,2,128,WRITE THROUGH,WRITE NO ALLOCATE,782764,5073,0.0065,5009,217237,9940,0.0458,3637,280768,66538
8192,8192,2,128,WRITE BACK,WRITE NO ALLOCATE,782764,5073,0.0065,5009,217237,9940,0.0458,3637,280768,32287
8192,8192,4,128,WRITE THROUGH,WRITE ALLOCATE,782764,4273,0.0055,4209,217237,1075,0.0049,1011,171136,66538
8192,8192,4,128,WRITE BACK,WRITE ALLOCATE,782764,4273,0.0055,4209,217237,1075,0.0049,1011,171136,14592
8192,8192,4,128,WRITE THROUGH,WRITE NO ALLOCATE,782764,4273,0.0055,4209,217237,5858,0.0270,733,162240,66538
8192,8192,4,128,WRITE BACK,WRITE NO ALLOCATE,782764,4273,0.0055,4209,217237,5858,0.0270,733,162240,13733
16384,16384,2,64,WRITE THROUGH,WRITE ALLOCATE,782764,3006,0.0038,2750,217237,735,0.0034,500,59856,66538
16384,16384,2,64,WRITE BACK,WRITE ALLOCATE,782764,3006,0.0038,2750,217237,735,0.0034,500,59856,6208
16384,16384,2,64,WRITE THROUGH,WRITE NO ALLOCATE,782764,3006,0.0038,2750,217237,5449,0.0251,324,57008,66538
16384,16384,2,64,WRITE BACK,WRITE NO ALLOCATE,782764,3006,0.0038,2750,217237,5449,0.0251,324,57008,8252
16384,16384,4,64,WRITE THROUGH,WRITE ALLOCATE,782764,1924,0.0025,1668,217237,559,0.0026,306,39728,66538
16384,16384,4,64,WRITE BACK,WRITE ALLOCATE,782764,1924,0.0025,1668,217237,559,0.0026,306,39728,5280
16384,16384,4,64,WRITE THROUGH,WRITE NO ALLOCATE,782764,1924,0.0025,1668,217237,4984,0.0229,203,38064,66538
16384,16384,4,64,WRITE BACK,WRITE NO ALLOCATE,782764,1924,0.0025,1668,217237,4984,0.0229,203,38064,7681
16384,16384,2,128,WRITE THROUGH,WRITE ALLOCATE,782764,2490,0.0032,2362,217237,604,0.0028,478,99008,66538
16384,16384,2,128,WRITE BACK,WRITE ALLOCATE,782764,2490,0.0032,2362,217237,604,0.0028,478,99008,9088
16384,16384,2,128,WRITE THROUGH,WRITE NO ALLOCATE,782764,2490,0.0032,2362,217237,5388,0.0248,310,93632,66538
16384,16384,2,128,WRITE BACK,WRITE NO ALLOCATE,782764,2490,0.0032,2362,217237,5388,0.0248,310,93632,9880
16384,16384,4,128,WRITE THROUGH,WRITE ALLOCATE,782764,1665,0.0021,1537,217237,407,0.0019,280,66304,66538
16384,16384,4,128,WRITE BACK,WRITE ALLOCATE,782764,1665,0.0021,1537,217237,407,0.0019,280,66304,7200
16384,16384,4,128,WRITE THROUGH,WRITE NO ALLOCATE,782764,1665,0.0021,1537,217237,4893,0.0225,218,64320,66538
16384,16384,4,128,WRITE BACK,WRITE NO ALLOCATE,782764,1665,0.0021,1537,217237,4893,0.0225,218,64320,9668
